Timestamp,X,Y,Z,Label
26:24.6,-0.5,0.59,-9.89,
26:24.7,-0.51,0.59,-9.89,
26:24.7,-0.51,0.59,-9.89,
26:24.7,-0.5,0.58,-9.89,
26:24.7,-0.51,0.59,-9.9,
26:24.8,-0.5,0.59,-9.9,
26:24.8,-0.51,0.59,-9.9,
26:24.8,-0.5,0.59,-9.9,
26:24.8,-0.5,0.6,-9.89,
26:24.9,-0.49,0.59,-9.89,
26:24.9,-0.51,0.59,-9.9,
26:24.9,-0.51,0.59,-9.9,
26:24.9,-0.5,0.59,-9.89,
26:24.9,-0.5,0.57,-9.9,
26:25.0,-0.5,0.58,-9.9,
26:25.0,-0.51,0.6,-9.9,
26:25.0,-0.51,0.6,-9.89,
26:25.0,-0.51,0.59,-9.89,
26:25.1,-0.5,0.59,-9.89,
26:25.1,-0.51,0.59,-9.9,
26:25.1,-0.5,0.6,-9.9,
26:25.1,-0.5,0.61,-9.9,
26:25.1,-0.5,0.61,-9.88,
26:25.2,-0.5,0.59,-9.9,
26:25.2,-0.51,0.6,-9.9,
26:25.2,-0.51,0.6,-9.88,
26:25.2,-0.5,0.59,-9.89,
26:25.3,-0.5,0.6,-9.89,
26:25.3,-0.51,0.59,-9.89,
26:25.3,-0.51,0.59,-9.9,
26:25.3,-0.5,0.59,-9.91,
26:25.3,-0.5,0.59,-9.9,
26:25.4,-0.5,0.6,-9.9,
26:25.4,-0.5,0.6,-9.9,
26:25.4,-0.51,0.59,-9.89,
26:25.4,-0.51,0.6,-9.9,
26:25.5,-0.51,0.61,-9.9,
26:25.5,-0.5,0.59,-9.9,
26:25.5,-0.51,0.6,-9.89,
26:25.5,-0.51,0.6,-9.89,
26:25.5,-0.5,0.6,-9.89,
26:25.6,-0.51,0.59,-9.88,
26:25.6,-0.51,0.59,-9.88,
26:25.6,-0.5,0.59,-9.89,
26:25.6,-0.51,0.59,-9.9,
26:25.7,-0.51,0.59,-9.9,
26:25.7,-0.51,0.59,-9.89,
26:25.7,-0.51,0.59,-9.9,
26:25.7,-0.51,0.59,-9.9,
26:25.7,-0.5,0.59,-9.9,
26:25.8,-0.5,0.6,-9.9,
26:25.8,-0.51,0.58,-9.9,
26:25.8,-0.51,0.59,-9.9,
26:25.8,-0.5,0.6,-9.89,
26:25.9,-0.5,0.6,-9.9,
26:25.9,-0.51,0.59,-9.89,
26:25.9,-0.5,0.59,-9.9,
26:25.9,-0.5,0.59,-9.9,
26:25.9,-0.5,0.6,-9.9,
26:26.0,-0.5,0.59,-9.9,
26:26.0,-0.51,0.58,-9.9,
26:26.0,-0.51,0.58,-9.9,
26:26.0,-0.5,0.59,-9.9,
26:26.1,-0.5,0.59,-9.89,
26:26.1,-0.51,0.6,-9.89,
26:26.1,-0.5,0.6,-9.9,
26:26.1,-0.5,0.6,-9.9,
26:26.1,-0.5,0.59,-9.9,
26:26.2,-0.51,0.59,-9.9,
26:26.2,-0.5,0.59,-9.89,
26:26.2,-0.51,0.59,-9.9,
26:26.2,-0.51,0.59,-9.9,
26:26.3,-0.51,0.59,-9.89,
26:26.3,-0.51,0.6,-9.9,
26:26.3,-0.5,0.59,-9.9,
26:26.3,-0.5,0.59,-9.9,
26:26.3,-0.5,0.6,-9.9,
26:26.4,-0.51,0.59,-9.88,
26:26.4,-0.51,0.59,-9.9,
26:26.4,-0.5,0.59,-9.9,
26:26.4,-0.51,0.59,-9.89,
26:26.5,-0.5,0.59,-9.9,
26:26.5,-0.5,0.58,-9.9,
26:26.5,-0.5,0.59,-9.89,
26:26.5,-0.51,0.58,-9.9,
26:26.6,-0.5,0.6,-9.9,
26:26.6,-0.5,0.59,-9.89,
26:26.6,-0.51,0.6,-9.89,
26:26.6,-0.5,0.59,-9.89,
26:26.6,-0.5,0.59,-9.9,
26:26.7,-0.5,0.6,-9.89,
26:26.7,-0.49,0.59,-9.89,
26:26.7,-0.5,0.58,-9.89,
26:26.7,-0.51,0.6,-9.89,
26:26.8,-0.51,0.59,-9.9,
26:26.8,-0.5,0.59,-9.9,
26:26.8,-0.5,0.6,-9.9,
26:26.8,-0.5,0.59,-9.89,
26:26.8,-0.5,0.6,-9.89,
26:26.9,-0.5,0.59,-9.9,
26:26.9,-0.51,0.59,-9.89,
26:26.9,-0.51,0.59,-9.89,
26:26.9,-0.5,0.6,-9.9,
26:27.0,-0.51,0.59,-9.91,
26:27.0,-0.51,0.59,-9.9,
26:27.0,-0.51,0.6,-9.89,
26:27.0,-0.51,0.6,-9.9,
26:27.0,-0.5,0.6,-9.9,
26:27.1,-0.51,0.59,-9.9,
26:27.1,-0.5,0.6,-9.9,
26:27.1,-0.5,0.6,-9.89,
26:27.1,-0.5,0.6,-9.89,
26:27.2,-0.5,0.59,-9.89,
26:27.2,-0.51,0.59,-9.89,
26:27.2,-0.5,0.6,-9.89,
26:27.2,-0.5,0.59,-9.89,
26:27.2,-0.5,0.59,-9.89,
26:27.3,-0.5,0.58,-9.9,
26:27.3,-0.5,0.59,-9.89,
26:27.3,-0.51,0.59,-9.89,
26:27.3,-0.5,0.6,-9.87,
26:27.4,-0.5,0.59,-9.88,
26:27.4,-0.51,0.59,-9.9,
26:27.4,-0.5,0.59,-9.89,
26:27.4,-0.5,0.59,-9.89,
26:27.4,-0.5,0.59,-9.9,
26:27.5,-0.51,0.59,-9.9,
26:27.5,-0.5,0.59,-9.89,
26:27.5,-0.51,0.59,-9.89,
26:27.5,-0.5,0.59,-9.89,
26:27.6,-0.5,0.59,-9.89,
26:27.6,-0.5,0.59,-9.89,
26:27.6,-0.51,0.59,-9.91,
26:27.6,-0.5,0.6,-9.89,
26:27.6,-0.5,0.59,-9.9,
26:27.7,-0.5,0.6,-9.9,
26:27.7,-0.5,0.59,-9.89,
26:27.7,-0.5,0.59,-9.89,
26:27.7,-0.51,0.59,-9.89,
26:27.8,-0.51,0.59,-9.89,
26:27.8,-0.51,0.61,-9.9,
26:27.8,-0.5,0.6,-9.9,
26:27.8,-0.5,0.6,-9.89,
26:27.8,-0.5,0.6,-9.9,
26:27.9,-0.5,0.6,-9.89,
26:27.9,-0.5,0.6,-9.88,
26:27.9,-0.5,0.6,-9.88,
26:27.9,-0.5,0.59,-9.89,
26:28.0,-0.51,0.6,-9.9,
26:28.0,-0.5,0.6,-9.9,
26:28.0,-0.5,0.6,-9.9,
26:28.0,-0.51,0.59,-9.89,
26:28.0,-0.51,0.59,-9.89,
26:28.1,-0.51,0.6,-9.9,
26:28.1,-0.51,0.6,-9.89,
26:28.1,-0.51,0.59,-9.89,
26:28.1,-0.51,0.59,-9.9,
26:28.2,-0.5,0.58,-9.89,
26:28.2,-0.5,0.59,-9.89,
26:28.2,-0.5,0.58,-9.89,
26:28.2,-0.5,0.59,-9.9,
26:28.3,-0.5,0.58,-9.9,
26:28.3,-0.51,0.6,-9.9,
26:28.3,-0.51,0.59,-9.9,
26:28.3,-0.5,0.59,-9.91,
26:28.3,-0.5,0.59,-9.9,
26:28.4,-0.5,0.59,-9.89,
26:28.4,-0.5,0.59,-9.89,
26:28.4,-0.49,0.6,-9.89,
26:28.4,-0.5,0.6,-9.9,
26:28.5,-0.51,0.6,-9.9,
26:28.5,-0.51,0.6,-9.9,
26:28.5,-0.51,0.6,-9.9,
26:28.5,-0.5,0.58,-9.9,
26:28.5,-0.51,0.6,-9.89,
26:28.6,-0.49,0.6,-9.89,
26:28.6,-0.5,0.6,-9.89,
26:28.6,-0.5,0.59,-9.89,
26:28.6,-0.5,0.59,-9.9,
26:28.7,-0.5,0.59,-9.9,
26:28.7,-0.5,0.59,-9.9,
26:28.7,-0.5,0.59,-9.89,
26:28.7,-0.5,0.59,-9.89,
26:28.7,-0.5,0.59,-9.9,
26:28.8,-0.51,0.59,-9.9,
26:28.8,-0.5,0.59,-9.9,
26:28.8,-0.5,0.58,-9.9,
26:28.8,-0.49,0.59,-9.89,
26:28.9,-0.5,0.6,-9.89,
26:28.9,-0.51,0.6,-9.9,
26:28.9,-0.5,0.59,-9.9,
26:28.9,-0.5,0.59,-9.91,
26:28.9,-0.5,0.6,-9.88,
26:29.0,-0.5,0.6,-9.89,
26:29.0,-0.5,0.6,-9.9,
26:29.0,-0.5,0.59,-9.9,
26:29.0,-0.51,0.59,-9.89,
26:29.1,-0.51,0.59,-9.89,
26:29.1,-0.5,0.59,-9.89,
26:29.1,-0.5,0.6,-9.9,
26:29.1,-0.5,0.6,-9.9,
26:29.1,-0.5,0.6,-9.9,
26:29.2,-0.5,0.59,-9.89,
26:29.2,-0.5,0.58,-9.9,
26:29.2,-0.5,0.59,-9.89,
26:29.2,-0.5,0.6,-9.89,
26:29.3,-0.5,0.6,-9.9,
26:29.3,-0.49,0.58,-9.89,
26:29.3,-0.5,0.6,-9.91,
26:29.3,-0.51,0.59,-9.89,
26:29.3,-0.5,0.6,-9.89,
26:29.4,-0.5,0.59,-9.89,
26:29.4,-0.51,0.58,-9.89,
26:29.4,-0.5,0.59,-9.9,
26:29.4,-0.5,0.59,-9.9,
26:29.5,-0.49,0.6,-9.9,
26:29.5,-0.5,0.59,-9.9,
26:29.5,-0.51,0.59,-9.89,
26:29.5,-0.49,0.59,-9.89,
26:29.5,-0.5,0.59,-9.89,
26:29.6,-0.51,0.59,-9.89,
26:29.6,-0.5,0.59,-9.9,
26:29.6,-0.51,0.59,-9.91,
26:29.6,-0.51,0.58,-9.9,
26:29.7,-0.5,0.59,-9.9,
26:29.7,-0.5,0.59,-9.9,
26:29.7,-0.5,0.59,-9.9,
26:29.7,-0.5,0.59,-9.89,
26:29.7,-0.5,0.58,-9.9,
26:29.8,-0.51,0.59,-9.89,
26:29.8,-0.51,0.6,-9.9,
26:29.8,-0.5,0.61,-9.91,
26:29.8,-0.51,0.59,-9.89,
26:29.9,-0.5,0.59,-9.88,
26:29.9,-0.5,0.59,-9.89,
26:29.9,-0.5,0.58,-9.9,
26:29.9,-0.51,0.6,-9.9,
26:30.0,-0.51,0.58,-9.9,
26:30.0,-0.51,0.57,-9.82,
26:30.0,-0.52,0.54,-9.87,
26:30.0,-0.49,0.61,-9.95,
26:30.0,-0.52,0.61,-9.89,
26:30.1,-0.54,0.52,-9.9,
26:30.1,-0.5,0.55,-9.89,
26:30.1,-0.48,0.63,-9.9,
26:30.1,-0.52,0.61,-9.91,
26:30.2,-0.51,0.55,-9.9,
26:30.2,-0.47,0.59,-9.9,
26:30.2,-0.5,0.61,-9.89,
26:30.2,-0.52,0.59,-9.89,
26:30.2,-0.48,0.6,-9.89,
26:30.3,-0.5,0.6,-9.88,
26:30.3,-0.52,0.6,-9.91,
26:30.3,-0.49,0.6,-9.9,
26:30.3,-0.49,0.6,-9.89,
26:30.4,-0.51,0.59,-9.88,
26:30.4,-0.51,0.6,-9.9,
26:30.4,-0.5,0.61,-9.9,
26:30.4,-0.51,0.59,-9.9,
26:30.4,-0.51,0.59,-9.89,
26:30.5,-0.51,0.59,-9.89,
26:30.5,-0.51,0.6,-9.89,
26:30.5,-0.5,0.6,-9.9,
26:30.5,-0.51,0.59,-9.89,
26:30.6,-0.5,0.59,-9.9,
26:30.6,-0.51,0.6,-9.9,
26:30.6,-0.5,0.59,-9.9,
26:30.6,-0.5,0.6,-9.89,
26:30.6,-0.51,0.59,-9.89,
26:30.7,-0.5,0.6,-9.9,
26:30.7,-0.5,0.59,-9.9,
26:30.7,-0.51,0.59,-9.89,
26:30.7,-0.5,0.6,-9.89,
26:30.8,-0.5,0.6,-9.9,
26:30.8,-0.52,0.6,-9.9,
26:30.8,-0.51,0.6,-9.89,
26:30.8,-0.5,0.6,-9.89,
26:30.8,-0.5,0.59,-9.9,
26:30.9,-0.5,0.6,-9.9,
26:30.9,-0.5,0.6,-9.89,
26:30.9,-0.51,0.6,-9.9,
26:30.9,-0.51,0.6,-9.9,
26:31.0,-0.5,0.6,-9.89,
26:31.0,-0.51,0.6,-9.9,
26:31.0,-0.51,0.6,-9.9,
26:31.0,-0.51,0.59,-9.9,
26:31.0,-0.51,0.59,-9.9,
26:31.1,-0.5,0.6,-9.89,
26:31.1,-0.5,0.6,-9.9,
26:31.1,-0.51,0.6,-9.9,
26:31.1,-0.5,0.6,-9.9,
26:31.2,-0.51,0.6,-9.9,
26:31.2,-0.5,0.6,-9.9,
26:31.2,-0.5,0.6,-9.9,
26:31.2,-0.51,0.6,-9.9,
26:31.2,-0.5,0.6,-9.9,
26:31.3,-0.51,0.6,-9.9,
26:31.3,-0.51,0.6,-9.9,
26:31.3,-0.51,0.6,-9.9,
26:31.3,-0.51,0.6,-9.9,
26:31.4,-0.5,0.59,-9.9,
26:31.4,-0.51,0.6,-9.9,
26:31.4,-0.51,0.6,-9.9,
26:31.4,-0.51,0.6,-9.89,
26:31.4,-0.5,0.6,-9.89,
26:31.5,-0.51,0.6,-9.89,
26:31.5,-0.51,0.59,-9.9,
26:31.5,-0.51,0.6,-9.9,
26:31.5,-0.51,0.6,-9.9,
26:31.6,-0.5,0.6,-9.91,
26:31.6,-0.5,0.59,-9.89,
26:31.6,-0.5,0.59,-9.9,
26:31.6,-0.5,0.59,-9.9,
26:31.6,-0.51,0.59,-9.91,
26:31.7,-0.51,0.6,-9.91,
26:31.7,-0.51,0.6,-9.9,
26:31.7,-0.5,0.6,-9.91,
26:31.7,-0.5,0.6,-9.9,
26:31.8,-0.51,0.59,-9.89,
26:31.8,-0.51,0.59,-9.9,
26:31.8,-0.51,0.59,-9.9,
26:31.8,-0.5,0.6,-9.89,
26:31.9,-0.5,0.6,-9.9,
26:31.9,-0.5,0.6,-9.9,
26:31.9,-0.51,0.6,-9.91,
26:31.9,-0.51,0.6,-9.9,
26:31.9,-0.5,0.6,-9.9,
26:32.0,-0.5,0.61,-9.9,
26:32.0,-0.5,0.6,-9.91,
26:32.0,-0.51,0.59,-9.9,
26:32.0,-0.51,0.6,-9.9,
26:32.1,-0.5,0.59,-9.89,
26:32.1,-0.5,0.6,-9.89,
26:32.1,-0.51,0.6,-9.9,
26:32.1,-0.5,0.6,-9.9,
26:32.1,-0.51,0.59,-9.9,
26:32.2,-0.51,0.59,-9.89,
26:32.2,-0.51,0.59,-9.9,
26:32.2,-0.5,0.61,-9.9,
26:32.2,-0.51,0.6,-9.9,
26:32.3,-0.51,0.59,-9.9,
26:32.3,-0.5,0.59,-9.9,
26:32.3,-0.5,0.6,-9.9,
26:32.3,-0.5,0.59,-9.91,
26:32.3,-0.5,0.6,-9.9,
26:32.4,-0.5,0.6,-9.89,
26:32.4,-0.51,0.6,-9.9,
26:32.4,-0.5,0.6,-9.9,
26:32.4,-0.51,0.6,-9.9,
26:32.5,-0.51,0.6,-9.9,
26:32.5,-0.5,0.6,-9.89,
26:32.5,-0.5,0.59,-9.89,
26:32.5,-0.5,0.6,-9.9,
26:32.5,-0.5,0.6,-9.9,
26:32.6,-0.5,0.6,-9.89,
26:32.6,-0.5,0.59,-9.89,
26:32.6,-0.5,0.59,-9.89,
26:32.6,-0.5,0.59,-9.89,
26:32.7,-0.5,0.59,-9.89,
26:32.7,-0.5,0.6,-9.89,
26:32.7,-0.5,0.6,-9.89,
26:32.7,-0.51,0.61,-9.89,
26:32.7,-0.5,0.6,-9.89,
26:32.8,-0.49,0.59,-9.89,
26:32.8,-0.5,0.59,-9.89,
26:32.8,-0.5,0.6,-9.89,
26:32.8,-0.51,0.62,-9.89,
26:32.9,-0.52,0.6,-9.9,
26:32.9,-0.49,0.57,-9.89,
26:32.9,-0.49,0.59,-9.9,
26:32.9,-0.51,0.6,-9.9,
26:32.9,-0.51,0.6,-9.9,
26:33.0,-0.49,0.58,-9.9,
26:33.0,-0.49,0.58,-9.89,
26:33.0,-0.5,0.58,-9.9,
26:33.0,-0.51,0.6,-9.9,
26:33.1,-0.49,0.58,-9.9,
26:33.1,-0.49,0.58,-9.9,
26:33.1,-0.5,0.59,-9.9,
26:33.1,-0.5,0.58,-9.9,
26:33.1,-0.49,0.58,-9.89,
26:33.2,-0.5,0.58,-9.89,
26:33.2,-0.51,0.59,-9.89,
26:33.2,-0.5,0.6,-9.88,
26:33.2,-0.49,0.58,-9.91,
26:33.3,-0.5,0.59,-9.89,
26:33.3,-0.51,0.6,-9.89,
26:33.3,-0.49,0.59,-9.89,
26:33.3,-0.5,0.59,-9.89,
26:33.3,-0.51,0.58,-9.89,
26:33.4,-0.5,0.59,-9.9,
26:33.4,-0.5,0.59,-9.9,
26:33.4,-0.5,0.59,-9.89,
26:33.4,-0.5,0.59,-9.89,
26:33.5,-0.5,0.59,-9.89,
26:33.5,-0.51,0.59,-9.89,
26:33.5,-0.5,0.59,-9.9,
26:33.5,-0.49,0.59,-9.89,
26:33.6,-0.5,0.59,-9.9,
26:33.6,-0.5,0.6,-9.88,
26:33.6,-0.5,0.59,-9.88,
26:33.6,-0.5,0.58,-9.9,
26:33.6,-0.5,0.59,-9.9,
26:33.7,-0.5,0.6,-9.9,
26:33.7,-0.51,0.6,-9.88,
26:33.7,-0.5,0.6,-9.88,
26:33.7,-0.5,0.59,-9.89,
26:33.8,-0.51,0.6,-9.9,
26:33.8,-0.49,0.6,-9.89,
26:33.8,-0.5,0.6,-9.9,
26:33.8,-0.51,0.59,-9.9,
26:33.8,-0.5,0.6,-9.9,
26:33.9,-0.5,0.59,-9.89,
26:33.9,-0.5,0.59,-9.89,
26:33.9,-0.51,0.6,-9.9,
26:33.9,-0.5,0.6,-9.89,
26:34.0,-0.5,0.59,-9.9,
26:34.0,-0.5,0.6,-9.9,
26:34.0,-0.49,0.6,-9.9,
26:34.0,-0.5,0.59,-9.89,
26:34.0,-0.51,0.59,-9.89,
26:34.1,-0.5,0.59,-9.9,
26:34.1,-0.5,0.59,-9.9,
26:34.1,-0.51,0.61,-9.88,
26:34.1,-0.5,0.59,-9.9,
26:34.2,-0.5,0.59,-9.89,
26:34.2,-0.51,0.58,-9.89,
26:34.2,-0.5,0.59,-9.89,
26:34.2,-0.5,0.58,-9.89,
26:34.2,-0.5,0.6,-9.9,
26:34.3,-0.51,0.61,-9.9,
26:34.3,-0.5,0.6,-9.9,
26:34.3,-0.5,0.58,-9.89,
26:34.3,-0.51,0.59,-9.9,
26:34.4,-0.5,0.59,-9.9,
26:34.4,-0.5,0.59,-9.9,
26:34.4,-0.5,0.59,-9.89,
26:34.4,-0.49,0.59,-9.9,
26:34.4,-0.5,0.59,-9.89,
26:34.5,-0.51,0.59,-9.9,
26:34.5,-0.5,0.6,-9.9,
26:34.5,-0.5,0.59,-9.9,
26:34.5,-0.5,0.59,-9.9,
26:34.6,-0.51,0.59,-9.9,
26:34.6,-0.51,0.59,-9.89,
26:34.6,-0.51,0.6,-9.9,
26:34.6,-0.51,0.6,-9.89,
26:34.6,-0.5,0.59,-9.89,
26:34.7,-0.51,0.59,-9.9,
26:34.7,-0.5,0.6,-9.9,
26:34.7,-0.5,0.59,-9.9,
26:34.7,-0.5,0.58,-9.89,
26:34.8,-0.5,0.59,-9.89,
26:34.8,-0.5,0.6,-9.88,
26:34.8,-0.51,0.59,-9.9,
26:34.8,-0.5,0.6,-9.9,
26:34.8,-0.5,0.6,-9.88,
26:34.9,-0.51,0.59,-9.9,
26:34.9,-0.5,0.59,-9.9,
26:34.9,-0.5,0.6,-9.89,
26:34.9,-0.51,0.6,-9.88,
26:35.0,-0.51,0.59,-9.9,
26:35.0,-0.5,0.6,-9.89,
26:35.0,-0.5,0.6,-9.89,
26:35.0,-0.51,0.6,-9.89,
26:35.0,-0.49,0.6,-9.9,
26:35.1,-0.49,0.6,-9.89,
26:35.1,-0.51,0.59,-9.9,
26:35.1,-0.5,0.6,-9.9,
26:35.1,-0.51,0.6,-9.9,
26:35.2,-0.5,0.59,-9.89,
26:35.2,-0.5,0.59,-9.89,
26:35.2,-0.51,0.6,-9.9,
26:35.2,-0.5,0.6,-9.9,
26:35.3,-0.5,0.59,-9.9,
26:35.3,-0.5,0.6,-9.89,
26:35.3,-0.5,0.6,-9.89,
26:35.3,-0.5,0.6,-9.9,
26:35.3,-0.5,0.6,-9.9,
26:35.4,-0.51,0.59,-9.9,
26:35.4,-0.5,0.59,-9.88,
26:35.4,-0.5,0.6,-9.89,
26:35.4,-0.5,0.6,-9.91,
26:35.5,-0.5,0.59,-9.9,
26:35.5,-0.5,0.59,-9.9,
26:35.5,-0.51,0.59,-9.91,
26:35.5,-0.51,0.6,-9.89,
26:35.5,-0.5,0.59,-9.89,
26:35.6,-0.5,0.59,-9.9,
26:35.6,-0.51,0.6,-9.9,
26:35.6,-0.51,0.59,-9.89,
26:35.6,-0.5,0.6,-9.89,
26:35.7,-0.5,0.6,-9.89,
26:35.7,-0.51,0.6,-9.88,
26:35.7,-0.51,0.6,-9.89,
26:35.7,-0.51,0.59,-9.89,
26:35.7,-0.5,0.6,-9.9,
26:35.8,-0.5,0.59,-9.88,
26:35.8,-0.5,0.6,-9.89,
26:35.8,-0.5,0.59,-9.9,
26:35.8,-0.5,0.59,-9.89,
26:35.9,-0.5,0.59,-9.89,
26:35.9,-0.5,0.6,-9.89,
26:35.9,-0.5,0.6,-9.91,
26:35.9,-0.5,0.59,-9.91,
26:35.9,-0.51,0.59,-9.89,
26:36.0,-0.51,0.6,-9.88,
26:36.0,-0.51,0.6,-9.9,
26:36.0,-0.5,0.6,-9.9,
26:36.0,-0.5,0.6,-9.89,
26:36.1,-0.5,0.6,-9.89,
26:36.1,-0.5,0.6,-9.89,
26:36.1,-0.5,0.61,-9.89,
26:36.1,-0.5,0.6,-9.9,
26:36.1,-0.5,0.6,-9.9,
26:36.2,-0.5,0.59,-9.9,
26:36.2,-0.5,0.59,-9.89,
26:36.2,-0.5,0.59,-9.89,
26:36.2,-0.5,0.59,-9.89,
26:36.3,-0.51,0.59,-9.89,
26:36.3,-0.51,0.6,-9.89,
26:36.3,-0.51,0.6,-9.89,
26:36.3,-0.49,0.6,-9.89,
26:36.3,-0.49,0.6,-9.89,
26:36.4,-0.5,0.6,-9.89,
26:36.4,-0.51,0.6,-9.89,
26:36.4,-0.51,0.6,-9.9,
26:36.4,-0.51,0.6,-9.9,
26:36.5,-0.5,0.59,-9.9,
26:36.5,-0.51,0.59,-9.9,
26:36.5,-0.5,0.59,-9.88,
26:36.5,-0.49,0.59,-9.89,
26:36.5,-0.51,0.6,-9.9,
26:36.6,-0.51,0.6,-9.9,
26:36.6,-0.5,0.59,-9.89,
26:36.6,-0.5,0.6,-9.89,
26:36.6,-0.5,0.6,-9.89,
26:36.7,-0.5,0.59,-9.89,
26:36.7,-0.5,0.59,-9.91,
26:36.7,-0.5,0.59,-9.9,
26:36.7,-0.5,0.6,-9.89,
26:36.7,-0.51,0.6,-9.89,
26:36.8,-0.5,0.59,-9.9,
26:36.8,-0.5,0.59,-9.9,
26:36.8,-0.5,0.6,-9.9,
26:36.8,-0.49,0.6,-9.88,
26:36.9,-0.5,0.6,-9.89,
26:36.9,-0.51,0.59,-9.9,
26:36.9,-0.5,0.59,-9.89,
26:36.9,-0.5,0.6,-9.9,
26:37.0,-0.5,0.58,-9.9,
26:37.0,-0.5,0.59,-9.89,
26:37.0,-0.5,0.6,-9.89,
26:37.0,-0.51,0.6,-9.9,
26:37.0,-0.49,0.6,-9.88,
26:37.1,-0.5,0.61,-9.9,
26:37.1,-0.5,0.59,-9.89,
26:37.1,-0.49,0.6,-9.91,
26:37.1,-0.5,0.6,-9.91,
26:37.2,-0.49,0.6,-9.9,
26:37.2,-0.49,0.59,-9.9,
26:37.2,-0.51,0.6,-9.9,
26:37.2,-0.5,0.61,-9.9,
26:37.2,-0.5,0.6,-9.9,
26:37.3,-0.49,0.6,-9.89,
26:37.3,-0.5,0.6,-9.9,
26:37.3,-0.5,0.59,-9.9,
26:37.3,-0.5,0.59,-9.89,
26:37.4,-0.5,0.59,-9.89,
26:37.4,-0.5,0.58,-9.9,
26:37.4,-0.51,0.58,-9.9,
26:37.4,-0.5,0.59,-9.89,
26:37.4,-0.49,0.6,-9.9,
26:37.5,-0.5,0.59,-9.9,
26:37.5,-0.5,0.59,-9.91,
26:37.5,-0.5,0.59,-9.89,
26:37.5,-0.5,0.59,-9.89,
26:37.6,-0.5,0.59,-9.9,
26:37.6,-0.49,0.59,-9.91,
26:37.6,-0.51,0.59,-9.89,
26:37.6,-0.5,0.59,-9.89,
26:37.6,-0.49,0.6,-9.9,
26:37.7,-0.5,0.59,-9.89,
26:37.7,-0.5,0.59,-9.89,
26:37.7,-0.5,0.59,-9.89,
26:37.7,-0.5,0.59,-9.9,
26:37.8,-0.51,0.6,-9.89,
26:37.8,-0.51,0.6,-9.88,
26:37.8,-0.5,0.59,-9.88,
26:37.8,-0.5,0.59,-9.9,
26:37.8,-0.5,0.58,-9.9,
26:37.9,-0.5,0.58,-9.9,
26:37.9,-0.49,0.59,-9.9,
26:37.9,-0.5,0.59,-9.9,
26:37.9,-0.51,0.59,-9.9,
26:38.0,-0.5,0.58,-9.89,
26:38.0,-0.49,0.6,-9.89,
26:38.0,-0.5,0.59,-9.88,
26:38.0,-0.51,0.58,-9.89,
26:38.0,-0.49,0.6,-9.91,
26:38.1,-0.5,0.61,-9.9,
26:38.1,-0.51,0.58,-9.9,
26:38.1,-0.51,0.58,-9.89,
26:38.1,-0.49,0.61,-9.89,
26:38.2,-0.51,0.59,-9.91,
26:38.2,-0.5,0.59,-9.88,
26:38.2,-0.49,0.6,-9.88,
26:38.2,-0.52,0.59,-9.89,
26:38.2,-0.52,0.59,-9.89,
26:38.3,-0.48,0.59,-9.89,
26:38.3,-0.51,0.6,-9.9,
26:38.3,-0.51,0.6,-9.9,
26:38.3,-0.51,0.6,-9.9,
26:38.4,-0.48,0.59,-9.9,
26:38.4,-0.51,0.6,-9.89,
26:38.4,-0.5,0.6,-9.9,
26:38.4,-0.49,0.59,-9.9,
26:38.4,-0.5,0.6,-9.89,
26:38.5,-0.51,0.6,-9.89,
26:38.5,-0.51,0.6,-9.9,
26:38.5,-0.5,0.59,-9.89,
26:38.5,-0.51,0.59,-9.89,
26:38.6,-0.49,0.6,-9.9,
26:38.6,-0.5,0.6,-9.9,
26:38.6,-0.5,0.59,-9.9,
26:38.6,-0.5,0.59,-9.9,
26:38.7,-0.51,0.6,-9.9,
26:38.7,-0.5,0.6,-9.89,
26:38.7,-0.5,0.6,-9.88,
26:38.7,-0.51,0.61,-9.9,
26:38.7,-0.5,0.6,-9.91,
26:38.8,-0.5,0.59,-9.89,
26:38.8,-0.5,0.6,-9.9,
26:38.8,-0.5,0.6,-9.91,
26:38.8,-0.51,0.6,-9.9,
26:38.9,-0.5,0.59,-9.89,
26:38.9,-0.5,0.59,-9.88,
26:38.9,-0.52,0.6,-9.9,
26:38.9,-0.5,0.59,-9.9,
26:38.9,-0.49,0.59,-9.89,
26:39.0,-0.51,0.6,-9.9,
26:39.0,-0.51,0.6,-9.89,
26:39.0,-0.5,0.59,-9.9,
26:39.0,-0.5,0.6,-9.9,
26:39.1,-0.5,0.6,-9.9,
26:39.1,-0.49,0.59,-9.88,
26:39.1,-0.51,0.6,-9.89,
26:39.1,-0.51,0.59,-9.89,
26:39.1,-0.5,0.6,-9.89,
26:39.2,-0.5,0.59,-9.89,
26:39.2,-0.5,0.6,-9.89,
26:39.2,-0.5,0.59,-9.89,
26:39.2,-0.49,0.58,-9.89,
26:39.3,-0.5,0.59,-9.89,
26:39.3,-0.5,0.59,-9.9,
26:39.3,-0.5,0.6,-9.89,
26:39.3,-0.5,0.59,-9.89,
26:39.3,-0.5,0.6,-9.9,
26:39.4,-0.51,0.58,-9.9,
26:39.4,-0.5,0.59,-9.9,
26:39.4,-0.5,0.59,-9.89,
26:39.4,-0.51,0.59,-9.9,
26:39.5,-0.51,0.58,-9.9,
26:39.5,-0.5,0.59,-9.91,
26:39.5,-0.5,0.6,-9.91,
